"",".id","Freq","Var1","lon","lat"
"971","NAQUE - MINAS GERAIS",2,"Accessed",-42.3315875,-19.229613
"972","NATIVIDADE - RIO DE JANEIRO",3,"Accessed",-41.9878239,-21.0333287
"973","NATIVIDADE - RIO DE JANEIRO",1,"Not accessed",-41.9878239,-21.0333287
"974","NAZARENO - MINAS GERAIS",2,"Not accessed",-44.6142224,-21.2172653
"975","NEPOMUCENO - MINAS GERAIS",4,"Accessed",-45.2353837,-21.2328998
"976","NEPOMUCENO - MINAS GERAIS",16,"Not accessed",-45.2353837,-21.2328998
"977","NILOPOLIS - RIO DE JANEIRO",4,"Accessed",-43.4193916,-22.8098494
"978","NILOPOLIS - RIO DE JANEIRO",6,"Not accessed",-43.4193916,-22.8098494
"979","NINHEIRA - MINAS GERAIS",1,"Accessed",-41.7542196,-15.3190041
"980","NITEROI - RIO DE JANEIRO",17,"Accessed",-43.1152211,-22.8858975
"981","NITEROI - RIO DE JANEIRO",27,"Not accessed",-43.1152211,-22.8858975
"982","Nova América da Colina - Paraná",1,"Not accessed",-50.7173,-23.3312509
"983","Nova Esperança - Paraná",1,"Accessed",-52.20477,-23.1821494
"984","Nova Fátima - Paraná",2,"Accessed",-50.5633762,-23.4332051
"985","Nova Fátima - Paraná",2,"Not accessed",-50.5633762,-23.4332051
"986","NOVA FRIBURGO - RIO DE JANEIRO",16,"Accessed",-42.5340796,-22.2887261
"987","NOVA FRIBURGO - RIO DE JANEIRO",31,"Not accessed",-42.5340796,-22.2887261
"988","NOVA IGUACU - RIO DE JANEIRO",25,"Accessed",-43.4607419,-22.7561319
"989","NOVA IGUACU - RIO DE JANEIRO",38,"Not accessed",-43.4607419,-22.7561319
"990","Nova Iguaçu - Rio de JAneiro",1,"Not accessed",-43.4607419,-22.7561319
"991","Nova Laranjeiras - Paraná",2,"Accessed",-52.5451827,-25.3058565
"992","NOVA LIMA - MINAS GERAIS",2,"Accessed",-43.8485566,-19.9930478
"993","NOVA LIMA - MINAS GERAIS",6,"Not accessed",-43.8485566,-19.9930478
"994","Nova Londrina - Paraná",4,"Accessed",-52.9872643,-22.7644007
"995","Nova Londrina - Paraná",2,"Not accessed",-52.9872643,-22.7644007
"996","NOVA MODICA - MINAS GERAIS",1,"Accessed",-41.4987534,-18.4421713
"997","Nova Prata do Iguaçu - Paraná",1,"Accessed",-53.3473702,-25.6313868
"998","Nova Prata do Iguaçu - Paraná",2,"Not accessed",-53.3473702,-25.6313868
"999","NOVA RESENDE - MINAS GERAIS",3,"Accessed",-46.4161692,-21.1290933
"1000","NOVA RESENDE - MINAS GERAIS",1,"Not accessed",-46.4161692,-21.1290933
"1001","Nova Santa Bárbara - Paraná",2,"Accessed",-50.7602783,-23.5870138
"1002","Nova Serrana- Minas Gerais",1,"Not accessed",-44.9850828,-19.8717775
"1003","NOVA SERRANA - MINAS GERAIS",5,"Accessed",-44.9850828,-19.8717775
"1004","NOVA SERRANA - MINAS GERAIS",9,"Not accessed",-44.9850828,-19.8717775
"1005","Nova Tebas - Paraná",1,"Not accessed",-51.9458496,-24.4384373
"1006","NOVA UNIAO - MINAS GERAIS",6,"Not accessed",-43.5834574,-19.6880648
"1007","NOVORIZONTE - MINAS GERAIS",1,"Not accessed",-42.4048241,-16.0166762
"1008","OLIVEIRA - MINAS GERAIS",6,"Accessed",-44.8256448,-20.6983187
"1009","OLIVEIRA - MINAS GERAIS",2,"Not accessed",-44.8256448,-20.6983187
"1010","ORATORIOS - MINAS GERAIS",2,"Accessed",-42.7981026,-20.4302446
"1011","ORATORIOS - MINAS GERAIS",1,"Not accessed",-42.7981026,-20.4302446
"1012","Ortigueira - Paraná",10,"Not accessed",-50.9189918,-24.2062928
"1013","OURO BRANCO - MINAS GERAIS",39,"Accessed",-43.691412,-20.5236387
"1014","OURO BRANCO - MINAS GERAIS",30,"Not accessed",-43.691412,-20.5236387
"1015","OURO FINO - MINAS GERAIS",3,"Accessed",-46.3720393,-22.2783549
"1016","OURO FINO - MINAS GERAIS",17,"Not accessed",-46.3720393,-22.2783549
"1017","OURO PRETO - MINAS GERAIS",3,"Accessed",-43.5124556,-20.3800546
"1018","OURO PRETO - MINAS GERAIS",8,"Not accessed",-43.5124556,-20.3800546
"1019","OURO VERDE DE MINAS - MINAS GERAIS",3,"Not accessed",-41.2710031,-18.0687128
"1020","PADRE PARAISO - MINAS GERAIS",2,"Accessed",-41.4863191,-17.0734506
"1021","PADRE PARAISO - MINAS GERAIS",2,"Not accessed",-41.4863191,-17.0734506
"1022","Paiçandu - Paraná",3,"Accessed",-52.0469751,-23.4567396
"1023","Paiçandu - Paraná",2,"Not accessed",-52.0469751,-23.4567396
"1024","PAINEIRAS - MINAS GERAIS",1,"Not accessed",-45.5324879,-18.8998171
"1025","Pains Minas Gerais",1,"Not accessed",-45.6631138,-20.3709464
"1026","PAINS - MINAS GERAIS",15,"Accessed",-45.6631138,-20.3709464
"1027","PAINS - MINAS GERAIS",12,"Not accessed",-45.6631138,-20.3709464
"1028","PAI PEDRO - MINAS GERAIS",1,"Accessed",-43.0668124,-15.5315582
"1029","PAIVA - MINAS GERAIS",1,"Accessed",-43.4173228,-21.2892352
"1030","PAIVA - MINAS GERAIS",1,"Not accessed",-43.4173228,-21.2892352
"1031","Palmas - Paraná",1,"Accessed",-51.9893134,-26.4843545
"1032","Palmeira - Paraná",3,"Accessed",-50.0044726,-25.4239692
"1033","Palmeira - Paraná",3,"Not accessed",-50.0044726,-25.4239692
"1034","Palmeirinha - Paraná",1,"Accessed",-51.5440337,-25.2458746
"1035","Palmeirinha - Paraná",2,"Not accessed",-51.5440337,-25.2458746
"1036","Palmital - Paraná",2,"Accessed",-52.2033504,-24.8857811
"1037","Palmital - Paraná",2,"Not accessed",-52.2033504,-24.8857811
"1038","PALMOPOLIS - MINAS GERAIS",6,"Accessed",-40.4299844,-16.7368451
"1039","PALMOPOLIS - MINAS GERAIS",2,"Not accessed",-40.4299844,-16.7368451
"1040","PAPAGAIOS - MINAS GERAIS",2,"Accessed",-44.7472177,-19.4423988
"1041","PAPAGAIOS - MINAS GERAIS",1,"Not accessed",-44.7472177,-19.4423988
"1042","PARACAMBI - RIO DE JANEIRO",2,"Accessed",-43.7112547,-22.6083065
"1043","PARACAMBI - RIO DE JANEIRO",5,"Not accessed",-43.7112547,-22.6083065
"1044","PARACATU - MINAS GERAIS",12,"Accessed",-46.8714947,-17.2256262
"1045","PARACATU - MINAS GERAIS",11,"Not accessed",-46.8714947,-17.2256262
"1046","PARA DE MINAS - MINAS GERAIS",17,"Accessed",-44.6075318,-19.8600145
"1047","PARA DE MINAS - MINAS GERAIS",14,"Not accessed",-44.6075318,-19.8600145
"1048","PARAGUACU - MINAS GERAIS",6,"Accessed",-45.7378518,-21.5469921
"1049","PARAGUACU - MINAS GERAIS",29,"Not accessed",-45.7378518,-21.5469921
"1050","PARAIBA DO SUL",1,"Not accessed",-43.2904739,-22.1588749
"1051","PARAIBA DO SUL - RIO DE JANEIRO",4,"Accessed",-43.2904739,-22.1588749
"1052","PARAIBA DO SUL - RIO DE JANEIRO",2,"Not accessed",-43.2904739,-22.1588749
"1053","PARAISO DO NORTE - PARANÁ",1,"Accessed",-52.6059223,-23.2828929
"1054","PARAISOPOLIS - MG",1,"Not accessed",-45.7799779,-22.5540203
"1055","PARAISOPOLIS - MINAS GERAIS",2,"Not accessed",-45.7799779,-22.5540203
"1056","Paranacity - Paraná",2,"Accessed",-52.1554346,-22.9301859
"1057","Paranacity - Paraná",1,"Not accessed",-52.1554346,-22.9301859
"1058","Paranaguá - Paraná",5,"Accessed",-48.5229975,-25.5165725
"1059","Paranaguá - Paraná",8,"Not accessed",-48.5229975,-25.5165725
"1060","Paranavaí - Paraná",1,"Accessed",-52.4622155,-23.0821226
"1061","Paranavaí - Paraná",3,"Not accessed",-52.4622155,-23.0821226
"1062","PARAOPEBA - MINAS GERAIS",3,"Accessed",-44.4047824,-19.2736687
"1063","PARAOPEBA - MINAS GERAIS",1,"Not accessed",-44.4047824,-19.2736687
"1064","PARATY - RIO DE JANEIRO",4,"Accessed",-44.7204284,-23.2200216
"1065","PARATY - RIO DE JANEIRO",4,"Not accessed",-44.7204284,-23.2200216
"1066","PASSABEM - MINAS GERAIS",1,"Not accessed",-43.1387368,-19.3513969
"1067","PASSA QUATRO - MINAS GERAIS",1,"Accessed",-44.9713549,-22.3875671
"1068","PASSA QUATRO - MINAS GERAIS",7,"Not accessed",-44.9713549,-22.3875671
"1069","PASSA VINTE - MINAS GERAIS",1,"Accessed",-44.236992,-22.2070752
"1070","PASSA VINTE - MINAS GERAIS",2,"Not accessed",-44.236992,-22.2070752
"1071","PASSOS - MINAS GERAIS",8,"Accessed",-46.6133353,-20.7221434
"1072","PASSOS - MINAS GERAIS",5,"Not accessed",-46.6133353,-20.7221434
"1073","PATIS - MINAS GERAIS",1,"Not accessed",-44.0790904,-16.0777124
"1074","Pato Branco - Paraná",6,"Accessed",-52.6711356,-26.2297202
"1075","Pato Branco - Paraná",4,"Not accessed",-52.6711356,-26.2297202
"1076","PATOS DE MINAS - MINAS GERAIS",3,"Accessed",-46.5146749,-18.5872582
"1077","PATOS DE MINAS - MINAS GERAIS",4,"Not accessed",-46.5146749,-18.5872582
"1078","PATROCINIO - MINAS GERAIS",10,"Accessed",-46.9942511,-18.9380278
"1079","PATROCINIO - MINAS GERAIS",16,"Not accessed",-46.9942511,-18.9380278
"1080","PATY DO ALFERES - RIO DE JANEIRO",2,"Not accessed",-43.4289497,-22.4313914
"1081","PAULA CANDIDO - MINAS GERAIS",1,"Not accessed",-42.9755913,-20.8758605
"1082","Paulo Frontin - Paraná",3,"Accessed",-50.8309134,-26.0470539
"1083","PECANHA - MINAS GERAIS",3,"Accessed",-42.5586738,-18.5445557
"1084","PECANHA - MINAS GERAIS",15,"Not accessed",-42.5586738,-18.5445557
"1085","PEDRA AZUL - MINAS GERAIS",1,"Accessed",-41.281738,-16.0036875
"1086","PEDRA AZUL - MINAS GERAIS",2,"Not accessed",-41.281738,-16.0036875
"1087","PEDRALVA - MINAS GERAIS",2,"Not accessed",-45.4657113,-22.2430269
"1088","PEDRAS DE MARIA DA CRUZ - MINAS GERAIS",1,"Accessed",-44.391453,-15.6037
"1089","PEDRAS DE MARIA DA CRUZ - MINAS GERAIS",1,"Not accessed",-44.391453,-15.6037
"1090","PEDRINOPOLIS - MINAS GERAIS",1,"Accessed",-47.4583284,-19.2245673
"1091","PEDRO LEOPOLDO",1,"Not accessed",-44.0404979,-19.6189005
"1092","PEDRO LEOPOLDO - MINAS GERAIS",37,"Accessed",-44.0404979,-19.6189005
"1093","PEDRO LEOPOLDO - MINAS GERAIS",74,"Not accessed",-44.0404979,-19.6189005
"1094","PEDRO TEIXEIRA - MINAS GERAIS",3,"Not accessed",-43.7433653,-21.7081209
"1095","PEQUERI - MINAS GERAIS",4,"Not accessed",-43.1204098,-21.8364393
"1096","PERDIZES - MINAS GERAIS",1,"Accessed",-47.2967384,-19.3438492
"1097","PERDIZES - MINAS GERAIS",3,"Not accessed",-47.2967384,-19.3438492
"1098","PERDOES/MG",1,"Not accessed",-45.090008,-21.0937095
"1099","PERDOES - MINAS GERAIS",1,"Accessed",-45.090008,-21.0937095
"1100","PERDOES - MINAS GERAIS",3,"Not accessed",-45.090008,-21.0937095
"1101","PERIQUITO - MINAS GERAIS",4,"Accessed",-42.2337375,-19.1578118
"1102","PERIQUITO - MINAS GERAIS",1,"Not accessed",-42.2337375,-19.1578118
"1103","Perobal - Paraná",2,"Accessed",-53.4103396,-23.8953336
"1104","PESCADOR - MINAS GERAIS",1,"Accessed",-41.6009671,-18.3574396
"1105","PESCADOR - MINAS GERAIS",2,"Not accessed",-41.6009671,-18.3574396
"1106","PETROPOLIS - RIO DE JANEIRO",18,"Accessed",-43.1779306,-22.5112498
"1107","PETROPOLIS - RIO DE JANEIRO",32,"Not accessed",-43.1779306,-22.5112498
"1108","PIEDADE DE PONTE NOVA - MINAS GERAIS",3,"Accessed",-42.7345205,-20.2454208
"1109","PIEDADE DE PONTE NOVA - MINAS GERAIS",3,"Not accessed",-42.7345205,-20.2454208
"1110","PIEDADE DO RIO GRANDE - MINAS GERAIS",2,"Not accessed",-44.1942535,-21.4695096
"1111","PIMENTA - MINAS GERAIS",13,"Not accessed",-45.8053073,-20.4832016
"1112","Pinhais - Paraná",8,"Accessed",-49.1931448,-25.4434411
"1113","Pinhais - Paraná",7,"Not accessed",-49.1931448,-25.4434411
"1114","Pinhalăo - Paraná",1,"Accessed",-50.0540465,-23.7986588
"1115","Pinhalăo - Paraná",1,"Not accessed",-50.0540465,-23.7986588
"1116","Pinhăo - Paraná",3,"Accessed",-51.6540904,-25.6948729
"1117","Pinhăo - Paraná",3,"Not accessed",-51.6540904,-25.6948729
"1118","PINHEIRAL",1,"Not accessed",-44.0025719,-22.5177053
"1119","PINHEIRAL - RIO DE JANEIRO",1,"Not accessed",-44.0025719,-22.5177053
"1120","PINHEIROS - ESPÍRITO SANTO",1,"Accessed",-40.217519,-18.4145487
"1121","PIRACEMA - MINAS GERAIS",3,"Accessed",-44.4787422,-20.509349
"1122","PIRAI",1,"Not accessed",-43.9058584,-22.6262971
"1123","PIRAI - RIO DE JANEIRO",2,"Accessed",-43.9058584,-22.6262971
"1124","PIRAI - RIO DE JANEIRO",1,"Not accessed",-43.9058584,-22.6262971
"1125","PIRAJUBA - MINAS GERAIS",8,"Accessed",-48.7031422,-19.9096755
"1126","PIRAJUBA - MINAS GERAIS",5,"Not accessed",-48.7031422,-19.9096755
"1127","PIRANGA - MINAS GERAIS",3,"Not accessed",-43.2971106,-20.6838937
"1128","PIRANGUCU - MINAS GERAIS",2,"Not accessed",-45.4949617,-22.5254224
"1129","PIRANGUINHO - MINAS GERAIS",4,"Accessed",-45.5339324,-22.4029045
"1130","PIRANGUINHO - MINAS GERAIS",4,"Not accessed",-45.5339324,-22.4029045
"1131","PIRAPETINGA - MINAS GERAIS",4,"Accessed",-42.3437939,-21.6559281
"1132","PIRAPETINGA - MINAS GERAIS",1,"Not accessed",-42.3437939,-21.6559281
"1133","PIRAPORA - MINAS GERAIS",12,"Accessed",-44.9344242,-17.3396349
"1134","PIRAPORA - MINAS GERAIS",13,"Not accessed",-44.9344242,-17.3396349
"1135","Piraquara - Paraná",7,"Accessed",-49.0628847,-25.4426635
"1136","Piraquara - Paraná",3,"Not accessed",-49.0628847,-25.4426635
"1137","PIRAUBA - MINAS GERAIS",1,"Accessed",-43.0266565,-21.2701849
"1138","PIRAUBA - MINAS GERAIS",4,"Not accessed",-43.0266565,-21.2701849
"1139","PIRIPIRI - PIAUÍ",1,"Accessed",-41.7719409,-4.2719561
"1140","PIRIPIRI - PIAUÍ",1,"Not accessed",-41.7719409,-4.2719561
"1141","Pitanga - Paraná",2,"Accessed",-51.7601375,-24.7592541
"1142","Pitanga - Paraná",1,"Not accessed",-51.7601375,-24.7592541
"1143","PITANGUI - MINAS GERAIS",4,"Not accessed",-44.8967825,-19.6745896
"1144","PIUI - MINAS GERAIS",7,"Accessed",-45.953239,-20.474911
"1145","PIUI - MINAS GERAIS",9,"Not accessed",-45.953239,-20.474911
"1146","PIUMHII - MINAS GERAIS",1,"Not accessed",-45.9605199,-20.4770172
"1147","Piumhi - MINAS GERAIS",2,"Not accessed",-45.9605199,-20.4770172
"1148","Planaltina do Paraná - Paraná",2,"Not accessed",-52.9167366,-23.0106169
"1149","PLANURA - MINAS GERAIS",1,"Accessed",-48.7008396,-20.1382901
"1150","PLANURA - MINAS GERAIS",1,"Not accessed",-48.7008396,-20.1382901
"1151","POCO FUNDO - MINAS GERAIS",3,"Accessed",-45.9661854,-21.7804876
"1152","POCO FUNDO - MINAS GERAIS",15,"Not accessed",-45.9661854,-21.7804876
"1153","POCOS DE CALDAS - MINAS GERAIS",12,"Accessed",-46.5619303,-21.7853787
"1154","POCOS DE CALDAS - MINAS GERAIS",12,"Not accessed",-46.5619303,-21.7853787
"1155","POCRANE - MINAS GERAIS",5,"Accessed",-41.6338173,-19.6212797
"1156","POCRANE - MINAS GERAIS",5,"Not accessed",-41.6338173,-19.6212797
"1157","POMPEU - MINAS GERAIS",26,"Accessed",-45.0145274,-19.226135
"1158","POMPEU - MINAS GERAIS",44,"Not accessed",-45.0145274,-19.226135
"1159","POMPEU-MINAS GERAIS",1,"Not accessed",-45.0145274,-19.226135
"1160","POMPÉU - MINAS GERAIS",1,"Not accessed",-45.0145274,-19.226135
"1161","Ponta Grossa - Paraná",26,"Accessed",-50.1583223,-25.0994246
"1162","Ponta Grossa - Paraná",37,"Not accessed",-50.1583223,-25.0994246
"1163","PONTE NOVA - MINAS GERAIS",21,"Accessed",-42.8982244,-20.4115862
"1164","PONTE NOVA - MINAS GERAIS",26,"Not accessed",-42.8982244,-20.4115862
"1165","PORCIUNCULA - RIO DE JANEIRO",2,"Not accessed",-42.0410655,-20.9678604
"1166","PORTEIRINHA - MINAS GERAIS",18,"Accessed",-43.0284859,-15.7408794
"1167","PORTEIRINHA - MINAS GERAIS",6,"Not accessed",-43.0284859,-15.7408794
"1168","PORTO ALEGRE - RIO GRANDE DO SUL",1,"Not accessed",-51.2176584,-30.0346471
"1169","Porto Amazonas - Paraná",1,"Not accessed",-49.8950718,-25.5404922
"1170","PORTO FIRME - MINAS GERAIS",10,"Accessed",-43.0838177,-20.6646781
"1171","PORTO FIRME - MINAS GERAIS",2,"Not accessed",-43.0838177,-20.6646781
"1172","PORTO REAL - RIO DE JANEIRO",2,"Not accessed",-44.295585,-22.4179788
"1173","POTE - MINAS GERAIS",2,"Accessed",-41.7864335,-17.808172
"1174","POTE - MINAS GERAIS",7,"Not accessed",-41.7864335,-17.808172
"1175","POUSO ALEGRE",1,"Not accessed",-45.9393716,-22.2270778
"1176","POUSO ALEGRE - MINAS GERAIS",3,"Accessed",-45.9393716,-22.2270778
"1177","POUSO ALEGRE - MINAS GERAIS",13,"Not accessed",-45.9393716,-22.2270778
"1178","POUSO ALTO - MINAS GERAIS",1,"Not accessed",-44.9752413,-22.1968602
"1179","PRADOS - MINAS GERAIS",1,"Accessed",-44.0782153,-21.0602348
"1180","PRADOS - MINAS GERAIS",2,"Not accessed",-44.0782153,-21.0602348
"1181","PRATA - MINAS GERAIS",4,"Accessed",-48.9280773,-19.3090731
"1182","PRATA - MINAS GERAIS",2,"Not accessed",-48.9280773,-19.3090731
"1183","PRATAPOLIS - MINAS GERAIS",2,"Accessed",-46.8628418,-20.7415282
"1184","PRATINHA - MINAS GERAIS",12,"Accessed",-46.37597,-19.7394495
"1185","PRATINHA - MINAS GERAIS",11,"Not accessed",-46.37597,-19.7394495
"1186","PRESIDENTE BERNARDES - MINAS GERAIS",7,"Not accessed",-43.1875162,-20.7672211
"1187","Presidente Castelo Branco - Paraná",1,"Not accessed",-52.1540529,-23.2787073
"1188","PRESIDENTE JUSCELINO - MINAS GERAIS",2,"Accessed",-44.0604429,-18.64058
"1189","PRESIDENTE JUSCELINO - MINAS GERAIS",1,"Not accessed",-44.0604429,-18.64058
"1190","PRESIDENTE OLEGARIO - MINAS GERAIS",2,"Accessed",-46.4186193,-18.4158494
"1191","PRESIDENTE OLEGARIO - MINAS GERAIS",2,"Not accessed",-46.4186193,-18.4158494
"1192","PRUDENTE DE MORAIS - MINAS GERAIS",2,"Accessed",-44.1594878,-19.4746913
"1193","PRUDENTE DE MORAIS - MINAS GERAIS",2,"Not accessed",-44.1594878,-19.4746913
"1194","Prudentópolis - Paraná",6,"Accessed",-50.9758841,-25.2115684
"1195","Prudentópolis - Paraná",5,"Not accessed",-50.9758841,-25.2115684
"1196","QUARTEL GERAL - MINAS GERAIS",1,"Accessed",-45.55734,-19.270802
"1197","QUARTEL GERAL - MINAS GERAIS",3,"Not accessed",-45.55734,-19.270802
"1198","Quarto Centenário - Paraná",1,"Accessed",-53.0763846,-24.277974
"1199","Quatiguá - Paraná",1,"Accessed",-49.9164835,-23.5675383
"1200","Quatiguá - Paraná",1,"Not accessed",-49.9164835,-23.5675383
"1201","Quatro Pontes - Paraná",1,"Not accessed",-53.9763935,-24.5756251
"1202","Quedas do Iguaçu - Paraná",1,"Accessed",-52.910424,-25.4501057
"1203","Quedas do Iguaçu - Paraná",3,"Not accessed",-52.910424,-25.4501057
"1204","QUEIMADOS - RIO DE JANEIRO",3,"Accessed",-43.5522256,-22.7106685
"1205","QUEIMADOS - RIO DE JANEIRO",4,"Not accessed",-43.5522256,-22.7106685
"1206","Queręncia do Norte - Paraná",1,"Accessed",-53.4843365,-23.0840656
"1207","Queręncia do Norte - Paraná",1,"Not accessed",-53.4843365,-23.0840656
"1208","QUISSAMA - RIO DE JANEIRO",1,"Accessed",-41.4696504,-22.1035956
"1209","QUISSAMA - RIO DE JANEIRO",3,"Not accessed",-41.4696504,-22.1035956
"1210","Quitandinha - Paraná",1,"Not accessed",-49.497806,-25.8739307
"1211","RAPOSOS - MINAS GERAIS",3,"Accessed",-43.8083531,-19.9640617
"1212","RAPOSOS - MINAS GERAIS",7,"Not accessed",-43.8083531,-19.9640617
"1213","RAUL SOARES - MINAS GERAIS",6,"Accessed",-42.4505977,-20.1065956
"1214","RAUL SOARES - MINAS GERAIS",7,"Not accessed",-42.4505977,-20.1065956
"1215","RAUL SOARES - MINAS  GERAIS",1,"Not accessed",-42.4505977,-20.1065956
"1216","Realeza - Paraná",2,"Accessed",-53.5265401,-25.7715717
"1217","Realeza - Paraná",1,"Not accessed",-53.5265401,-25.7715717
"1218","Rebouças - Paraná",1,"Not accessed",-50.6882145,-25.6236859
"1219","RECIFE - PERNAMBUCO",2,"Not accessed",-34.8828969,-8.0578381
"1220","RECREIO - MINAS GERAIS",1,"Not accessed",-42.4680046,-21.5293862
"1221","REDUTO - MINAS GERAIS",1,"Not accessed",-41.985232,-20.2405764
"1222","RESENDE",1,"Not accessed",-44.4513347,-22.4709659
"1223","RESENDE - RIO DE JANEIRO",9,"Accessed",-44.4513347,-22.4709659
"1224","RESENDE - RIO DE JANEIRO",17,"Not accessed",-44.4513347,-22.4709659
"1225","Reserva do Iguaçu - Paraná",1,"Accessed",-52.0277139,-25.8323891
"1226","Reserva do Iguaçu - Paraná",1,"Not accessed",-52.0277139,-25.8323891
"1227","Reserva - Paraná",1,"Accessed",-50.8470889,-24.6496527
"1228","RESPLENDOR - MINAS GERAIS",3,"Not accessed",-41.2513767,-19.3244066
"1229","RESSAQUINHA - MINAS GERAIS",1,"Not accessed",-43.7624545,-21.0627334
"1230","RIACHINHO - MINAS GERAIS",16,"Accessed",-45.9891764,-16.2262586
"1231","RIACHINHO - MINAS GERAIS",8,"Not accessed",-45.9891764,-16.2262586
"1232","RIBEIRAO DAS NEVES - MINAS GERAIS",26,"Accessed",-44.0853572,-19.7619024
"1233","RIBEIRAO DAS NEVES - MINAS GERAIS",30,"Not accessed",-44.0853572,-19.7619024
"1234","Ribeirăo do Pinhal - Paraná",2,"Accessed",-50.3606215,-23.4095483
"1235","RIBEIRAO PRETO - SĂO PAULO",1,"Not accessed",-47.8103238,-21.1704008
"1236","Rio Azul - Paraná",2,"Accessed",-50.7990318,-25.7310679
"1237","RIO BONITO - RIO DE JANEIRO",8,"Accessed",-42.6279835,-22.7186089
"1238","RIO BONITO - RIO DE JANEIRO",11,"Not accessed",-42.6279835,-22.7186089
"1239","RIO CASCA - MINAS GERAIS",8,"Accessed",-42.6466117,-20.2290278
"1240","RIO CASCA - MINAS GERAIS",21,"Not accessed",-42.6466117,-20.2290278
"1241","RIO CLARO - RIO DE JANEIRO",3,"Accessed",-44.1343957,-22.7258886
"1242","RIO CLARO - RIO DE JANEIRO",1,"Not accessed",-44.1343957,-22.7258886
"1243","rio das ostras",1,"Not accessed",-41.9463938,-22.5273001
"1244","Rio Das Ostras - Rio De Janeiro",1,"Not accessed",-41.9463938,-22.5273001
"1245","RIO DAS OSTRAS - RIO DE JANEIRO",58,"Accessed",-41.9463938,-22.5273001
"1246","RIO DAS OSTRAS - RIO DE JANEIRO",64,"Not accessed",-41.9463938,-22.5273001
"1247","Rio das Ostras - RJ",1,"Not accessed",-41.9463938,-22.5273001
"1248","RIO DE JANEIRO",2,"Not accessed",-43.1882863,-22.9116324
"1249","RIO DE JANEIRO - ARARUAMA",1,"Not accessed",-42.3336313,-22.8636192
"1250","Rio de Janeiro - Rio de Janeiro",1,"Accessed",-43.1882863,-22.9116324
"1251","Rio de Janeiro - RIO DE JANEIRO",1,"Not accessed",-43.1882863,-22.9116324
"1252","RIO DE JANEIRO - RIO DE JANEIRO",160,"Accessed",-43.1882863,-22.9116324
"1253","RIO DE JANEIRO - RIO DE JANEIRO",316,"Not accessed",-43.1882863,-22.9116324
"1254","RIO DE JANEIRO - RJ",1,"Not accessed",-43.1882863,-22.9116324
"1255","RIO DE JANEIRO/RJ",1,"Not accessed",-43.1882863,-22.9116324
"1256","RIO DOCE - MINAS GERAIS",1,"Accessed",-42.896324,-20.2448181
"1257","RIO ESPERA - MINAS GERAIS",3,"Accessed",-43.4724876,-20.8554882
"1258","RIO ESPERA - MINAS GERAIS",9,"Not accessed",-43.4724876,-20.8554882
"1259","RIO MANSO - MINAS GERAIS",1,"Not accessed",-44.3072841,-20.2670521
"1260","Rio Negro - Paraná",6,"Accessed",-49.7987123,-26.0955136
"1261","Rio Negro - Paraná",6,"Not accessed",-49.7987123,-26.0955136
"1262","RIO NOVO - MINAS GERAIS",1,"Accessed",-43.1172151,-21.4653903
"1263","RIO NOVO - MINAS GERAIS",3,"Not accessed",-43.1172151,-21.4653903
"1264","RIO PARANAIBA - MINAS GERAIS",3,"Not accessed",-46.2368885,-19.1977956
"1265","RIO PARDO DE MINAS - MINAS GERAIS",1,"Accessed",-42.5408915,-15.6164875
"1266","RIO PARDO DE MINAS - MINAS GERAIS",5,"Not accessed",-42.5408915,-15.6164875
"1267","RIO PIRACICABA - MINAS GERAIS",4,"Accessed",-43.1833256,-19.928843
"1268","RIO PIRACICABA - MINAS GERAIS",12,"Not accessed",-43.1833256,-19.928843
"1269","RIO POMBA - MINAS GERAIS",1,"Accessed",-43.179608,-21.2743789
"1270","RIO POMBA - MINAS GERAIS",3,"Not accessed",-43.179608,-21.2743789
"1271","RIO PRETO - MINAS GERAIS",2,"Accessed",-43.8297431,-22.0865846
"1272","RIO PRETO - MINAS GERAIS",2,"Not accessed",-43.8297431,-22.0865846
"1273","RIO VERMELHO - MINAS GERAIS",1,"Accessed",-43.0021841,-18.2926293
"1274","RIO VERMELHO - MINAS GERAIS",6,"Not accessed",-43.0021841,-18.2926293
"1275","ROCHEDO DE MINAS - MINAS GERAIS",1,"Not accessed",-43.0190196,-21.6278776
"1276","Rolândia - Paraná",1,"Accessed",-51.366412,-23.3105968
"1277","Roncador - Paraná",3,"Not accessed",-52.2720648,-24.5962738
"1278","RONDONOPOLIS - MATO GROSSO",3,"Accessed",-54.6387229,-16.4654757
"1279","ROSARIO DA LIMEIRA - MINAS GERAIS",1,"Not accessed",-42.5115995,-20.9817172
"1280","RUBELITA - MINAS GERAIS",7,"Not accessed",-42.2614327,-16.4057348
"1281","RUBIM - MINAS GERAIS",3,"Not accessed",-40.5400897,-16.3779617
"1282","RUY BARBOSA - RIO GRANDE DO NORTE",1,"Accessed",-35.9333614,-5.8878519
"1283","SABARA - MINAS GERAIS",6,"Accessed",-43.826722,-19.8845263
"1284","SABARA - MINAS GERAIS",10,"Not accessed",-43.826722,-19.8845263
"1285","SABINOPOLIS - MINAS GERAIS",4,"Not accessed",-43.0756456,-18.6658023
"1286","SALINAS - MINAS GERAIS",14,"Accessed",-42.3008735,-16.1671636
"1287","SALINAS - MINAS GERAIS",19,"Not accessed",-42.3008735,-16.1671636
